word,trans,kk,level
on,在…上面；開著, /ɑn/,2
once,一次；曾經, /wʌns/,2
one,一；一個, /wʌn/,2
oneself,自己, /wʌn'sɛlf/,2
onion,洋蔥, /'ʌnjən/,2
only,唯一的；只有, /'onlɪ/,2
onto,到…上面, /'ɑntu/,2
open,打開；開放的, /'opən/,2
opening,開始；空缺, /'opənɪŋ/,2
operate,操作；營運；動手術, /'ɑpə'ret/,2
operation,操作；手術, /'ɑpə'reʃən/,2
opinion,意見；觀點, /ə'pɪnjən/,2
opponent,對手；敵手, /ə'ponənt/,2
opportunity,機會, /'ɑpɚ'tjūnətɪ/,2
oppose,反對, /ə'poz/,2
opposite,相反的；對面的, /'ɑpəzɪt/,2
optimistic,樂觀的, /'ɑptə'mɪstɪk/,2
option,選擇, /'ɑpʃən/,2
or,或者, /ɔr/,2
orange,柳橙；橘色的, /'ɔrɪndʒ/,2
order,順序；點餐；命令, /'ɔrdɚ/,2
ordinary,平凡的；普通的, /'ɔrdn'ɛrɪ/,2
organ,器官；風琴, /'ɔrɡən/,2
organic,有機的, /ɔr'ɡænɪk/,2
organization,組織；機構, /'ɔrɡənə'zeʃən/,2
organize,組織；籌備, /'ɔrɡə'naɪz/,2
origin,起源；由來, /'ɔrədʒɪn/,2
original,原始的；原創的, /ə'rɪdʒənL/,2
originally,起初；原本, /ə'rɪdʒənəlɪ/,2
other,其他的, /'ʌðɚ/,2
otherwise,否則；在其他方面, /'ʌðɚ'waɪz/,2
ought,應該, /ɔt/,2
our,我們的, /aʊr/,2
ours,我們的（東西）, /aʊrz/,2
ourselves,我們自己, /aʊr'sɛlvz/,2
out,在外；向外, /aʊt/,2
outcome,結果, /'aʊt'kʌm/,2
outdoor,戶外的, /'aʊt'dɔr/,2
outdoors,在戶外, /'aʊt'dɔrz/,2
outer,外面的, /'aʊtɚ/,2
outline,大綱；輪廓, /'aʊt'laɪn/,2
output,產量；輸出, /'aʊt'pʊt/,2
outside,在外面, /'aʊt'saɪd/,2
outstanding,傑出的；出色的, /'aʊt'stændɪŋ/,2
oven,烤箱, /'ʌvən/,2
over,在…上方；結束, /'ovɚ/,2
overall,整體而言；全面的, /'ovɚ'ɔl/,2
overcoat,大衣, /'ovɚ'kot/,2
overcome,克服, /'ovɚ'kʌm/,2
overseas,海外的；在國外, /'ovɚ'siz/,2
overnight,一夜之間；整夜, /'ovɚ'naɪt/,2
owe,欠（債）；歸功於, /o/,2
owl,貓頭鷹, /aʊl/,2
own,自己的；擁有, /on/,2
owner,擁有人；主人, /'onɚ/,2
ownership,所有權, /'onɚ'ʃɪp/,2
ox,公牛, /ɑks/,2
pack,打包；包裹, /pæk/,2
package,包裹, /'pækɪdʒ/,2
packer,包裝工人, /'pækɚ/,2
packet,小包；封套, /'pækɪt/,2
page,頁碼, /pedʒ/,2
pain,疼痛；痛苦, /pen/,2
painful,疼痛的；痛苦的, /'penfəl/,2
paint,繪畫；油漆, /pent/,2
painter,畫家；漆匠, /'pentɚ/,2
painting,畫作；繪畫, /'pentɪŋ/,2
pair,一雙；一對, /pɛr/,2
pajamas,睡衣, /pə'dʒɑməz/,2
palace,宮殿, /'pælɪs/,2
pale,蒼白的, /pel/,2
pan,平底鍋, /pæn/,2
pancake,煎餅；松餅, /'pæn'kek/,2
panda,貓熊, /'pændə/,2
panel,面板；小組, /'pænl/,2
panic,恐慌, /'pænɪk/,2
pants,長褲, /pænts/,2
papaya,木瓜, /pə'paɪə/,2
paper,紙張；報紙, /'pepɚ/,2
pardon,原諒；請再說一次, /'pɑrdn/,2
parent,雙親之一, /'pɛrənt/,2
park,公園；停車, /pɑrk/,2
parking,停車, /'pɑrkɪŋ/,2
parrot,鸚鵡, /'pærət/,2
part,部分；零件, /pɑrt/,2
partially,部分地, /'pɑrʃəlɪ/,2
participant,參加者, /pɑr'tɪsəpənt/,2
participate,參加；參與, /pɑr'tɪsə'pet/,2
particular,特別的；特定的, /pɚ'tɪkjəlɚ/,2
partly,部分地, /'pɑrtlɪ/,2
partner,夥伴；伴侶, /'pɑrtnɚ/,2
partnership,合夥關係, /'pɑrtnɚ'ʃɪp/,2
party,派對；政黨, /'pɑrtɪ/,2
pass,通過；經過, /pæs/,2
passage,通道；文章段落, /'pæsɪdʒ/,2
passenger,乘客, /'pæsndʒɚ/,2
passion,熱情；激情, /'pæʃən/,2
passive,被動的；消極的, /'pæsɪv/,2
passport,護照, /'pæs'pɔrt/,2
past,過去的；過往, /pæst/,2
paste,黏貼；漿糊, /pest/,2
pat,輕拍, /pæt/,2
path,小徑；小路, /pæθ/,2
patience,耐心, /'peʃəns/,2
patient,病人；有耐心的, /'peʃənt/,2
pattern,圖案；模式, /'pætɚn/,2
pause,暫停, /pɔz/,2
pave,鋪路, /pev/,2
paw,爪子, /pɔ/,2
pay,付款；薪水, /pe/,2
payment,付款；支付, /'pemənt/,2
pea,豌豆, /pi/,2
peace,和平, /pis/,2
peaceful,和平的；平靜的, /'pisfəl/,2
peach,桃子, /pitʃ/,2
peak,山頂；頂峰, /pik/,2
peanut,花生, /'pi'nʌt/,2
pear,梨子, /pɛr/,2
pearl,珍珠, /pɝl/,2
peasant,農民, /'pɛznt/,2
peculiar,奇特的；特有的, /pɪ'kjuljɚ/,2
pen,鋼筆, /pɛn/,2
pencil,鉛筆, /'pɛnsl/,2
penguin,企鵝, /'pɛnɡwɪn/,2
penny,便士；分, /'pɛnɪ/,2
people,人們；民族, /'pipl/,2
pepper,胡椒；甜椒, /'pɛpɚ/,2
per,每, /pɝ/,2
percent,百分之…, /pɚ'sɛnt/,2
percentage,百分比, /pɚ'sɛntɪdʒ/,2
perfect,完美的, /'pɝfɪkt/,2
perform,表演；執行, /pɚ'fɔrm/,2
performance,表演；表現, /pɚ'fɔrməns/,2
performer,表演者, /pɚ'fɔrmɚ/,2
perfume,香水, /pɝ'fjum/,2
perhaps,也許；可能, /pɚ'hæps/,2
period,期間；句號, /'pɪrɪəd/,2
permanent,永久的, /'pɝmənənt/,2
permission,許可；准許, /pɚ'mɪʃən/,2
permit,允許；許可證, /pɚ'mɪt/,2
person,人, /'pɝsn/,2
personal,個人的；私人的, /'pɝsnL/,2
personality,個性；人格, /'pɝsn'ælətɪ/,2
personnel,全體人員；人事, /'pɝsn'ɛl/,2
persuade,說服, /pɚ'swed/,2
pet,寵物, /pɛt/,2
pharmacy,藥局, /'fɑrməsɪ/,2
phenomenon,現象, /fə'nɑmə'nɑn/,2
photo,照片, /'foto/,2
photograph,照片；拍照, /'fotə'ɡræf/,2
photographer,攝影師, /fə'tɑɡrəfɚ/,2
phrase,片語；片語，短語, /frez/,2
physical,身體的；物理的, /'fɪzɪkl/,2
physician,內科醫師, /fə'zɪʃən/,2
physicist,物理學家, /'fɪzəsɪst/,2
physics,物理學, /'fɪzɪks/,2
piano,鋼琴, /pɪ'æno/,2
pick,挑選；採摘, /pɪk/,2
picnic,野餐, /'pɪknɪk/,2
picture,圖片；照片, /'pɪktʃɚ/,2
pie,派, /paɪ/,2
piece,一件；一片, /pis/,2
pig,豬, /pɪɡ/,2
pigeon,鴿子, /'pɪdʒən/,2
pile,堆；堆積, /paɪl/,2
pill,藥丸, /pɪl/,2
pillow,枕頭, /'pɪlo/,2
pilot,飛行員, /'paɪlət/,2
pin,大頭針；胸針, /pɪn/,2
pine,松樹, /paɪn/,2
pineapple,鳳梨, /'paɪn'æpl/,2
pink,粉紅色的, /pɪŋk/,2
pipe,水管；煙斗, /paɪp/,2
pitch,投擲；音高, /pɪtʃ/,2
pity,遺憾；憐憫, /'pɪtɪ/,2
pizza,披薩, /'pitsə/,2
place,地方；放置, /ples/,2
plain,平原；簡單的, /plen/,2
plan,計劃, /plæn/,2
plane,飛機, /plen/,2
planet,行星, /'plænɪt/,2
plant,植物；工廠；種植, /plænt/,2
plastic,塑膠的, /'plæstɪk/,2
plate,盤子, /plet/,2
platform,月台；講台, /'plæt'fɔrm/,2
play,玩；演奏；戲劇, /ple/,2
player,玩家；球員, /'pleɚ/,2
playground,操場；遊樂場, /'ple'ɡraʊnd/,2
pleasant,令人愉快的, /'plɛznt/,2
please,請；使高興, /pliz/,2
pleased,高興的, /plizd/,2
pleasure,樂趣；愉快, /'plɛʒɚ/,2
plenty,大量；豐富, /'plɛntɪ/,2
plot,情節；陰謀, /plɑt/,2
plug,插頭；塞住, /plʌɡ/,2
plum,梅子；李子, /plʌm/,2
pocket,口袋, /'pɑkɪt/,2
poem,詩, /'poəm/,2
poet,詩人, /'poət/,2
poetry,詩歌（總稱）, /'poətrɪ/,2
point,重點；點；指向, /pɔɪnt/,2
poison,毒藥, /'pɔɪzn/,2
poisonous,有毒的, /'pɔɪznəs/,2
pole,桿子；極點, /pol/,2
police,警察, /pə'lis/,2
policeman,警員, /pə'lismən/,2
policy,政策, /'pɑləsɪ/,2
polish,擦亮；磨光, /'pɑlɪʃ/,2
polite,有禮貌的, /pə'laɪt/,2
political,政治的, /pə'lɪtɪkl/,2
politician,政治人物, /'pɑlə'tɪʃən/,2
politics,政治, /'pɑlə'tɪks/,2
poll,民意調查, /pol/,2
pollution,污染, /pə'luʃən/,2
pond,池塘, /pɑnd/,2
pool,水池；游泳池, /pul/,2
poor,貧窮的；可憐的, /pʊr/,2
pop,流行樂；蹦開, /pɑp/,2
popcorn,爆米花, /'pɑp'kɔrn/,2
popular,受歡迎的, /'pɑpjəlɚ/,2
population,人口, /'pɑpjə'leʃən/,2
pork,豬肉, /pɔrk/,2
port,港口, /pɔrt/,2
pose,姿勢；提出, /poz/,2
position,位置；職位, /pə'zɪʃən/,2
positive,積極的；正面的, /'pɑzətɪv/,2
possess,擁有, /pə'zɛs/,2
possession,擁有；財產, /pə'zɛʃən/,2
possibility,可能性, /'pɑsə'bɪlətɪ/,2
possible,可能的, /'pɑsəbl/,2
possibly,可能地, /'pɑsəblɪ/,2
post,郵寄；貼出, /post/,2
postage,郵資, /'postɪdʒ/,2
postal,郵政的, /'postl/,2
postcard,明信片, /'post'kɑrd/,2
poster,海報, /'postɚ/,2
postman,郵差, /'postmən/,2
postpone,延期, /post'pon/,2
pot,鍋子, /pɑt/,2
potato,馬鈴薯, /pə'teto/,2
potential,潛力；潛在的, /pə'tɛnʃəl/,2
pound,磅；英鎊, /paʊnd/,2
pour,倒；灌, /pɔr/,2
poverty,貧窮, /'pɑvɚtɪ/,2
powder,粉末, /'paʊdɚ/,2
power,力量；電力, /'paʊɚ/,2
powerful,強大的；強有力的, /'paʊɚfəl/,2
practical,實用的；實際的, /'præktɪkl/,2
practice,練習, /'præktɪs/,2
praise,讚美, /prez/,2
pray,祈禱, /pre/,2
prayer,祈禱；禱詞, /prɛr/,2
precious,珍貴的, /'prɛʃəs/,2
precise,精確的, /prɪ'saɪs/,2
predict,預測, /prɪ'dɪkt/,2
prefer,更喜歡, /prɪ'fɝ/,2
preference,偏好, /'prɛfərəns/,2
pregnant,懷孕的, /'prɛɡnənt/,2
preparation,準備, /'prɛpə'reʃən/,2
prepare,準備, /prɪ'pɛr/,2
presence,存在；出席, /'prɛzns/,2
present,禮物；出席的；現在, /'prɛznt/,2
presentation,簡報；呈現, /'prɛzn'teʃən/,2
preserve,保存；保護, /prɪ'zɝv/,2
president,總統；總裁, /'prɛzədənt/,2
press,按壓；媒體, /prɛs/,2
pressure,壓力, /'prɛʃɚ/,2
pretend,假裝, /prɪ'tɛnd/,2
pretty,漂亮的；相當, /'prɪtɪ/,2
prevent,預防；阻止, /prɪ'vɛnt/,2
previous,先前的, /'privɪəs/,2
price,價格, /praɪs/,2
pride,驕傲；自豪, /praɪd/,2
priest,祭司；神父, /prist/,2
primary,初級的；主要的, /'praɪmɛrɪ/,2
prince,王子, /prɪns/,2
princess,公主, /'prɪnsɛs/,2
principal,校長；主要的, /'prɪnsəpl/,2
principle,原則；原理, /'prɪnsəpl/,2
print,列印, /prɪnt/,2
printer,印表機, /'prɪntɚ/,2
priority,優先事項；優先權, /praɪ'ɔrətɪ/,2
prison,監獄, /'prɪzn/,2
prisoner,囚犯, /'prɪznɚ/,2
privacy,隱私, /'praɪvəsɪ/,2
private,私人的, /'praɪvət/,2
privilege,特權, /'prɪvəlɪdʒ/,2
prize,獎品；獎金, /praɪz/,2
probable,很有可能的, /'prɑbəbl/,2
probably,大概；可能, /'prɑbəblɪ/,2
problem,問題, /'prɑbləm/,2
procedure,程序；步驟, /prə'sidʒɚ/,2
proceed,繼續進行, /prə'sid/,2
process,過程；加工, /'prɑsɛs/,2
produce,生產；農產品, /prə'djus/,2
producer,生產者；製作人, /prə'djusɚ/,2
product,產品, /'prɑdəkt/,2
production,生產；製作, /prə'dʌkʃən/,2
profession,職業, /prə'fɛʃən/,2
professional,專業的, /prə'fɛʃənL/,2
professor,教授, /prə'fɛsɚ/,2
profile,個人簡介；輪廓, /'profaɪl/,2
profit,利潤；收益, /'prɑfɪt/,2
program,節目；計畫；程式, /'proɡræm/,2
progress,進步；進展, /'prɑɡrɛs/,2
project,專案；計畫, /'prɑdʒɛkt/,2
promise,承諾；許諾, /'prɑmɪs/,2
promote,推廣；升職, /prə'mot/,2
prompt,迅速的；提示, /prɑmpt/,2
proof,證明；證據, /pruf/,2
proper,適當的；合適的, /'prɑpɚ/,2
properly,適當地, /'prɑpɚlɪ/,2
property,財產；房產, /'prɑpɚtɪ/,2
proposal,提案；求婚, /prə'pozl/,2
propose,提議；求婚, /prə'poz/,2
protect,保護, /prə'tɛkt/,2
protection,保護, /prə'tɛkʃən/,2
proud,驕傲的, /praʊd/,2
prove,證明, /pruv/,2
provide,提供, /prə'vaɪd/,2
public,公眾的；公開的, /'pʌblɪk/,2
publication,出版；出版物, /'pʌblə'keʃən/,2
publicity,宣傳；關注, /pʌb'lɪsətɪ/,2
publish,出版；發表, /'pʌblɪʃ/,2
publisher,出版商, /'pʌblɪʃɚ/,2
pull,拉；拖, /pʊl/,2
pump,抽水機；幫浦, /pʌmp/,2
pumpkin,南瓜, /'pʌmpkɪn/,2
punish,懲罰, /'pʌnɪʃ/,2
punishment,懲罰；處罰, /'pʌnɪʃmənt/,2
pupil,小學生；瞳孔, /'pjupl/,2
puppy,幼犬, /'pʌpɪ/,2
purchase,購買, /'pɝtʃəs/,2
pure,純潔的；純粹的, /pjʊr/,2
purple,紫色的, /'pɝpl/,2
purpose,目的, /'pɝpəs/,2
purse,手提包；錢包, /pɝs/,2
pursue,追求；追趕, /pɚ'su/,2
push,推；按, /pʊʃ/,2
put,放置, /pʊt/,2
puzzle,謎題；使困惑, /'pʌzl/,2
qualification,資格；條件, /'kwɑləfə'keʃən/,2
qualify,符合資格, /'kwɑlə'faɪ/,2
quality,品質, /'kwɑlətɪ/,2
quantity,數量, /'kwɑntətɪ/,2
quarrel,爭吵, /'kwɔrəl/,2
quarter,四分之一；一刻鐘, /'kwɔrtɚ/,2
queen,女王；王后, /kwin/,2
question,問題；疑問, /'kwɛstʃən/,2
quick,快速的, /kwɪk/,2
quiet,安靜的, /'kwaɪət/,2
quit,停止；戒除；退出, /kwɪt/,2
quite,相當；非常, /kwaɪt/,2
quiz,小測驗, /kwɪz/,2
rabbit,兔子, /'ræbɪt/,2
race,比賽；種族, /res/,2
racial,種族的, /'reʃəl/,2
radar,雷達, /'redɑr/,2
radio,收音機, /'redɪo/,2
rail,鐵軌；欄杆, /rel/,2
railroad,鐵路, /'rel'rod/,2
railway,鐵路, /'rel'we/,2
rain,下雨；雨水, /ren/,2
rainbow,彩虹, /'ren'bo/,2
rainy,下雨的, /'renɪ/,2
raise,舉起；撫養；增加, /rez/,2
range,範圍；山脈, /rendʒ/,2
rank,階級；排名, /ræŋk/,2
rapid,快速的, /'ræpɪd/,2
rare,稀有的；罕見的, /rɛr/,2
rarely,很少；罕見地, /'rɛrlɪ/,2
rat,大老鼠, /ræt/,2
rate,比率；速率, /ret/,2
rather,寧願；相當, /'ræðɚ/,2
raw,生的；未加工的, /rɔ/,2
reach,到達；伸手拿, /ritʃ/,2
react,反應, /ri'ækt/,2
reaction,反應, /ri'ækʃən/,2
read,閱讀, /rid/,2
reader,讀者, /'ridɚ/,2
readily,樂意地；容易地, /'rɛdəlɪ/,2
reading,閱讀；讀物, /'ridɪŋ/,2
ready,準備好的, /'rɛdɪ/,2
real,真實的, /ril/,2
realistic,現實的；逼真的, /'riə'lɪstɪk/,2
reality,現實；真實, /ri'ælətɪ/,2
realize,實現；意識到, /'riə'laɪz/,2
really,真正地, /'rɪəlɪ/,2
reason,原因；理由, /'rizn/,2
reasonable,合情合理的, /'riznəbl/,2
receive,收到；接收, /rɪ'siv/,2
receiver,接收者；話筒, /rɪ'sivɚ/,2
recent,最近的, /'risnt/,2
recently,最近；近來, /'risntlɪ/,2
reception,接待；接待處, /rɪ'sɛpʃən/,2
receptionist,櫃檯接待員, /rɪ'sɛpʃənɪst/,2
recipe,食譜, /'rɛsəpɪ/,2
recognition,認出；承認, /'rɛkəɡ'nɪʃən/,2
recognize,認出；承認, /'rɛkəɡ'naɪz/,2
recommend,推薦；建議, /'rɛkə'mɛnd/,2
recommendation,推薦；建議, /'rɛkəmɛn'deʃən/,2
record,紀錄；唱片, /'rɛkɚd/,2
recorder,錄音機, /rɪ'kɔrdɚ/,2
recover,恢復；尋回, /rɪ'kʌvɚ/,2
recovery,恢復；痊癒, /rɪ'kʌvərɪ/,2
red,紅色的, /rɛd/,2
reduce,減少；降低, /rɪ'djus/,2
reduction,減少；降低, /rɪ'dʌkʃən/,2
refer,參考；提及, /rɪ'fɝ/,2
referee,裁判, /'rɛfə'ri/,2
reference,參考；推薦信, /'rɛfərəns/,2
reflect,反射；反映；思考, /rɪ'flɛkt/,2
reflection,反射；倒影；反省, /rɪ'flɛkʃən/,2
reform,改革；革新, /rɪ'fɔrm/,2
refrigerator,冰箱, /rɪ'frɪdʒə'retɚ/,2
refuse,拒絕, /rɪ'fjuz/,2
refusal,拒絕, /rɪ'fjuzl/,2
regard,關心；看作；尊重, /rɪ'ɡɑrd/,2
regarding,關於, /rɪ'ɡɑrdɪŋ/,2
regardless,無論如何；不顧, /rɪ'ɡɑrdlɪs/,2
region,地區；區域, /'ridʒən/,2
regional,地區的, /'ridʒənL/,2
register,註冊；登記, /'rɛdʒɪstɚ/,2
registration,註冊；登記, /'rɛdʒɪ'streʃən/,2
regret,後悔；遺憾, /rɪ'ɡrɛt/,2
regular,定期；常規的, /'rɛɡjəlɚ/,2
regulation,規定；規則, /'rɛɡjə'leʃən/,2
reject,拒絕, /rɪ'dʒɛkt/,2
relation,關係, /rɪ'leʃən/,2
relationship,關係；親密關係, /rɪ'leʃən'ʃɪp/,2
relative,親戚；相對的, /'rɛlətɪv/,2
relax,放鬆, /rɪ'læks/,2
release,釋放；發行, /rɪ'lis/,2
relevant,相關的, /'rɛləvənt/,2
reliable,可信賴的；可靠的, /rɪ'laɪəbl/,2
relief,寬慰；減輕, /rɪ'lif/,2
religion,宗教, /rɪ'lɪdʒən/,2
religious,宗教的, /rɪ'lɪdʒəs/,2
rely,依靠；信賴, /rɪ'laɪ/,2
remain,保持；留下, /rɪ'men/,2
remains,剩餘物；遺體, /rɪ'menz/,2
remark,言論；評論, /rɪ'mɑrk/,2
remarkable,非凡的；卓越的, /rɪ'mɑrkəbl/,2
remember,記得, /rɪ'mɛmbɚ/,2
remind,提醒, /rɪ'maɪnd/,2
remote,遙遠的；偏僻的, /rɪ'mot/,2
remove,移開；去除, /rɪ'muv/,2
rent,租用；租金, /rɛnt/,2
repair,修理, /rɪ'pɛr/,2
repeat,重複, /rɪ'pit/,2
replace,取代；更換, /rɪ'ples/,2
replacement,替代品；更換, /rɪ'plesmənt/,2
reply,回覆；回答, /rɪ'plaɪ/,2
report,報導；報告, /rɪ'pɔrt/,2
reporter,記者, /rɪ'pɔrtɚ/,2
represent,代表；象徵, /'rɛprɪ'zɛnt/,2
representative,代表；代理人, /'rɛprɪ'zɛntətɪv/,2
republic,共和國, /rɪ'pʌblɪk/,2
reputation,名聲；聲譽, /'rɛpjə'teʃən/,2
request,請求；要求, /rɪ'kwɛst/,2
require,需要；要求, /rɪ'kwaɪr/,2
requirement,必要條件；要求, /rɪ'kwaɪrmənt/,2
rescue,救援；營救, /'rɛskju/,2
research,研究, /rɪ'sɝtʃ/,2
researcher,研究人員, /'risɝtʃɚ/,2
resemble,像；類似, /rɪ'zɛmbl/,2
reservation,預訂；預約, /'rɛzɚ'veʃən/,2
reserve,預訂；保留, /rɪ'zɝv/,2
resident,居民, /'rɛzədənt/,2
resign,辭職, /rɪ'zaɪn/,2
resignation,辭職；辭呈, /'rɛzɪɡ'neʃən/,2
resist,抵抗；抗拒, /rɪ'zɪst/,2
resolution,決心；解決, /'rɛzə'luʃən/,2
resolve,解決；下決心, /rɪ'zɑlv/,2
resort,度假勝地, /rɪ'zɔrt/,2
resource,資源, /'risɔrs/,2
respect,尊重；敬意, /rɪ'spɛkt/,2
respectful,充滿敬意的, /rɪ'spɛktfəl/,2
respond,回答；回應, /rɪ'spɑnd/,2
response,回應；回答, /rɪ'spɑns/,2
responsibility,責任, /rɪ'spɑnsə'bɪlətɪ/,2
responsible,負責的, /rɪ'spɑnsəbl/,2
rest,休息；其餘部分, /rɛst/,2
restaurant,餐廳, /'rɛstərənt/,2
result,結果, /rɪ'zʌlt/,2
retain,保留；保持, /rɪ'ten/,2
retire,退休, /rɪ'taɪr/,2
retirement,退休, /rɪ'taɪrmənt/,2
return,返回；歸還, /rɪ'tɝn/,2
reveal,揭露；透漏, /rɪ'vil/,2
revenue,收入；稅收, /'rɛvənju/,2
reverse,倒轉；相反的, /rɪ'vɝs/,2
review,複習；評論, /rɪ'vju/,2
revolution,革命, /'rɛvə'luʃən/,2
reward,報酬；獎勵, /rɪ'wɔrd/,2
rice,米飯, /raɪs/,2
rich,富有的；豐富的, /rɪtʃ/,2
rid,擺脫；免除, /rɪd/,2
ride,騎；搭乘, /raɪd/,2
rider,騎手；乘客, /'raɪdɚ/,2
ridiculous,荒謬的, /rɪ'dɪkjələs/,2
right,正確的；右邊, /raɪt/,2
ring,戒指；鈴聲；響起, /rɪŋ/,2
ripe,成熟的, /raɪp/,2
rise,上升；升起, /raɪz/,2
risk,風險；冒險, /rɪsk/,2
river,河流, /'rɪvɚ/,2
road,道路, /rod/,2
roar,吼叫；咆哮, /rɔr/,2
roast,烤；烘烤, /rost/,2
rob,搶劫, /rɑb/,2
robber,強盜, /'rɑbɚ/,2
robbery,搶案, /'rɑbərɪ/,2
robot,機器人, /'robət/,2
rock,岩石；搖滾樂, /rɑk/,2
rocket,火箭, /'rɑkɪt/,2
role,角色, /rol/,2
roll,滾動；卷, /rol/,2
roller,輪子；滾筒, /'rolɚ/,2
romantic,浪漫的, /ro'mæntɪk/,2
roof,屋頂, /ruf/,2
room,房間；空間, /rum/,2
rooster,公雞, /'rustɚ/,2
root,樹根；根源, /rut/,2
rope,繩索, /rop/,2
rose,玫瑰花, /roz/,2
rough,粗糙的；粗略的, /rʌf/,2
round,圓形的；一輪, /raʊnd/,2
route,路線, /rut/,2
routine,常規；例行公事, /ru'tin/,2
row,划船；一排, /ro/,2
royal,皇室的；王室的, /'rɔɪəl/,2
rub,摩擦；揉, /rʌb/,2
rubber,橡膠, /'rʌbɚ/,2
rubbish,垃圾, /'rʌbɪʃ/,2
rude,無禮的；粗魯的, /rud/,2
rug,小地毯, /rʌɡ/,2
ruin,毀壞；廢墟, /'ruɪn/,2
rule,規則；統治, /rul/,2
ruler,尺；統治者, /'rulɚ/,2
rumor,謠言, /'rumɚ/,2
run,跑步；經營, /rʌn/,2
runner,跑者, /'rʌnɚ/,2
rush,匆忙；衝, /rʌʃ/,2
sad,悲傷的, /sæd/,2
safe,安全的；保險箱, /sef/,2
safety,安全, /'seftɪ/,2
sail,航行, /sel/,2
sailor,水手, /'selɚ/,2
salad,沙拉, /'sæləd/,2
salary,薪水, /'sælərɪ/,2
sale,銷售；特賣, /sel/,2
salesman,售貨員；業務員, /'selzmən/,2
salmon,鮭魚, /'sæmən/,2
salt,鹽, /sɔlt/,2
salty,鹹的, /'sɔltɪ/,2
same,相同的, /sem/,2
sample,樣品；樣本, /'sæmpl/,2
sand,沙子, /sænd/,2
sandwich,三明治, /'sændwɪtʃ/,2
satisfaction,滿意；滿足, /'sætɪs'fækʃən/,2
satisfy,使滿意, /'sætɪs'faɪ/,2
Saturday,星期六, /'sætɚ'de/,2
sauce,醬汁, /sɔs/,2
saucer,茶碟, /'sɔsɚ/,2
sausage,香腸, /'sɔsɪdʒ/,2
save,拯救；儲存；省下, /sev/,2
savings,存款；積蓄, /'sevɪŋz/,2
say,說, /se/,2
scale,規模；體重計；鱗片, /skel/,2
scan,掃描；瀏覽, /skæn/,2
scare,驚嚇；恐懼, /skɛr/,2
scared,害怕的, /skɛrd/,2
scary,可怕的, /'skɛrɪ/,2
scene,風景；場面；現場, /sin/,2
scenery,風景；景色, /'sinərɪ/,2
schedule,時間表；日程表, /'skɛdʒʊl/,2
scheme,方案；陰謀, /skim/,2
scholar,學者, /'skɑlɚ/,2
scholarship,獎學金, /'skɑlɚ'ʃɪp/,2
school,學校, /skul/,2
science,科學, /'saɪəns/,2
scientific,科學的, /'saɪən'tɪfɪk/,2
scientist,科學家, /'saɪəntɪst/,2
scissors,剪刀, /'sɪzɚz/,2
scold,責罵, /skold/,2
score,得分；分數, /skɔr/,2
scooter,速克達；輕型機車, /'skutɚ/,2
scream,尖叫, /skrim/,2
screen,螢幕, /skrin/,2
screw,螺絲, /skru/,2
sea,海洋, /si/,2
seafood,海鮮, /'si'fud/,2
seagull,海鷗, /'si'ɡʌl/,2
seal,海豹；封條, /sil/,2
search,搜尋；尋找, /sɝtʃ/,2
season,季節, /'sizn/,2
seat,座位, /sit/,2
second,第二；秒, /'sɛkənd/,2
secondary,中級的；次要的, /'sɛkən'dɛrɪ/,2
secret,秘密, /'sikrɪt/,2
secretary,秘書, /'sɛkrə'tɛrɪ/,2
section,章節；部分, /'sɛkʃən/,2
sector,部門；領域, /'sɛktɚ/,2
secure,安全的；獲得, /sɪ'kjʊr/,2
security,安全；保全, /sɪ'kjʊrətɪ/,2
see,看見, /si/,2
seed,種子, /sid/,2
seek,尋找；追求, /sik/,2
seem,似乎；好像, /sim/,2
seesaw,蹺蹺板, /'si'sɔ/,2
segment,部分；片段, /'sɛɡmənt/,2
seldom,很少；不常, /'sɛldəm/,2
select,選擇；挑選, /sə'lɛkt/,2
selection,選擇；選集, /sə'lɛkʃən/,2
self,自己, /sɛlf/,2
selfish,自私的, /'sɛlfɪʃ/,2
sell,賣, /sɛl/,2
seller,賣家；售貨員, /'sɛlɚ/,2
semester,學期, /sə'mɛstɚ/,2
send,寄送；發送, /sɛnd/,2
senior,資深的；高年級生, /'sinjɚ/,2
sense,感官；感覺, /sɛns/,2
sensible,明智的；合理的, /'sɛnsəbl/,2
sensitive,敏感的, /'sɛnsətɪv/,2
sentence,句子；判決, /'sɛntəns/,2
separate,分開的；分離, /'sɛpərət/,2
September,九月, /sɛp'tɛmbɚ/,2
sequence,順序；序列, /'sikwəns/,2
series,系列；連續, /'sɪriz/,2
serious,嚴重的；認真的, /'sɪrɪəs/,2
servant,僕人, /'sɝvənt/,2
serve,服務；提供, /sɝv/,2
service,服務, /'sɝvɪs/,2
session,會議；開課期間, /'sɛʃən/,2
set,設置；一套, /sɛt/,2
setting,環境；背景設定, /'sɛtɪŋ/,2
settle,解決；定居, /'sɛtl/,2
settlement,定居；協議, /'sɛtlmənt/,2
seven,七, /'sɛvn/,2
seventeen,十七, /'sɛvn'tin/,2
seventy,七十, /'sɛvntɪ/,2
several,幾個；數個, /'sɛvrəl/,2
severe,嚴重的；嚴厲的, /sə'vɪr/,2
sew,縫紉；縫補, /so/,2
sex,性別；性, /sɛks/,2
